ax,ay,az,gx,gy,gz,d1,d2,d3,d4,target
15787,-3144,5091,-2053,3408,3,451.0,380.0,475.0,184.0,4
15031,-2892,5991,-2452,3465,-423,461.0,380.0,475.0,183.0,4
14743,-3076,6351,-2544,3549,-751,451.0,377.0,475.0,184.0,4
15031,-2744,6975,-2364,3785,-811,447.0,380.0,475.0,183.0,4
14807,-2796,6211,-2536,3705,-970,451.0,377.0,480.0,183.0,4
14095,-1796,7251,-2557,4268,-1400,451.0,377.0,475.0,183.0,4
14023,-2356,6943,-3205,3488,-890,447.0,373.0,470.0,183.0,4
14607,-2872,7059,-3098,3384,-1062,451.0,373.0,475.0,183.0,4
14855,-2848,6871,-3029,3477,-763,451.0,377.0,465.0,183.0,4
14399,-3236,7127,-1419,3058,-363,451.0,370.0,451.0,183.0,4
14207,-3336,7655,-1854,2767,-445,451.0,367.0,451.0,183.0,4
13947,-3376,7531,-1410,2532,-693,451.0,367.0,447.0,183.0,4
13951,-2992,7747,-2036,2355,-830,456.0,373.0,447.0,183.0,4
13495,-3560,7627,-1965,2051,-972,451.0,370.0,447.0,183.0,4
13703,-3528,7771,-1893,2069,-1290,451.0,370.0,447.0,183.0,4
13495,-3536,7231,-1923,1979,-1306,451.0,367.0,447.0,183.0,4
13683,-3616,7415,-1569,1934,-1648,451.0,367.0,447.0,183.0,4
14191,-3188,7823,-1648,1992,-1927,451.0,367.0,447.0,183.0,4
14343,-3528,7795,-1570,1891,-2363,465.0,370.0,447.0,183.0,4
14303,-3372,8139,-1064,1812,-2523,442.0,370.0,442.0,183.0,4
14083,-3032,8043,-762,1654,-2322,447.0,367.0,442.0,183.0,4
14059,-2812,8463,-306,1337,-2329,451.0,367.0,442.0,183.0,4
14063,-2420,8427,-1014,1086,-2040,451.0,363.0,438.0,184.0,4
13755,-2712,8327,-1462,1090,-1631,447.0,367.0,430.0,183.0,4
13795,-3056,8391,-1375,897,-1616,447.0,370.0,417.0,182.0,4
14251,-2728,7807,-1123,1022,-1234,447.0,363.0,377.0,182.0,4
14163,-3048,7623,-1114,1216,-1324,451.0,367.0,363.0,182.0,4
14275,-2812,8143,-1408,1016,-1151,447.0,367.0,351.0,182.0,4
14419,-3116,8211,-1498,970,-1020,442.0,363.0,345.0,181.0,4
14599,-2856,8563,-1183,1125,-1234,447.0,363.0,336.0,181.0,4
14803,-2924,8335,-1317,894,-992,447.0,367.0,336.0,181.0,4
15119,-3020,8331,-1361,856,-700,447.0,373.0,333.0,181.0,4
14907,-3268,8327,-1324,829,-641,447.0,367.0,328.0,182.0,4
14419,-3024,8235,-651,465,-892,447.0,367.0,328.0,182.0,4
13987,-2412,8607,-146,365,-897,442.0,367.0,330.0,182.0,4
13435,-1652,8243,-180,313,-579,442.0,367.0,351.0,181.0,4
13171,-1912,7891,-188,387,-196,447.0,367.0,370.0,181.0,4
13207,-2172,7583,242,491,135,447.0,370.0,380.0,181.0,4
13355,-1952,7863,549,700,215,447.0,370.0,394.0,181.0,4
13355,-1660,8375,757,648,74,447.0,367.0,405.0,181.0,4
13507,-1908,8203,810,850,184,447.0,370.0,417.0,181.0,4
13511,-1776,8487,810,1057,401,447.0,370.0,425.0,181.0,4
13491,-1812,8959,664,896,281,447.0,370.0,430.0,181.0,4
13411,-1884,9527,741,777,343,447.0,370.0,430.0,182.0,4
13307,-2200,9443,432,651,527,447.0,370.0,425.0,182.0,4
13663,-2460,9223,672,441,857,447.0,370.0,425.0,181.0,4
13819,-2360,9095,761,428,1137,447.0,370.0,421.0,181.0,4
13615,-2604,9023,765,441,1299,447.0,370.0,421.0,181.0,4
13659,-2848,9055,708,272,1293,447.0,367.0,421.0,181.0,4
13691,-3024,9127,934,187,1183,447.0,367.0,417.0,181.0,4
13487,-2996,8919,1110,111,1101,447.0,370.0,417.0,181.0,4
13323,-3008,9379,1403,67,879,442.0,370.0,413.0,181.0,4
13119,-3236,9627,1488,74,645,447.0,367.0,413.0,181.0,4
12999,-3284,10287,1487,-83,446,451.0,367.0,409.0,181.0,4
12827,-3264,10387,1380,-300,358,447.0,367.0,413.0,181.0,4
12679,-2952,10539,1105,-440,333,438.0,370.0,413.0,181.0,4
12919,-3032,10395,621,-385,332,447.0,367.0,413.0,181.0,4
12991,-3088,10279,342,-591,398,442.0,367.0,413.0,181.0,4
13011,-3076,10255,55,-413,522,447.0,367.0,409.0,181.0,4
12987,-3172,9963,-47,-497,578,442.0,367.0,413.0,180.0,4
13007,-3264,9691,-501,-418,624,447.0,370.0,405.0,181.0,4
13155,-3484,8879,-543,-79,338,447.0,367.0,413.0,181.0,4
13163,-3592,8671,-574,142,130,447.0,367.0,405.0,181.0,4
13183,-3596,8571,-528,414,-53,442.0,363.0,413.0,181.0,4
12963,-3628,8627,-399,444,-158,447.0,367.0,413.0,182.0,4
13167,-3524,8627,-304,634,-203,447.0,370.0,413.0,181.0,4
13251,-3624,8659,-25,460,-398,447.0,367.0,409.0,179.0,4
13195,-3260,8735,56,322,-456,451.0,367.0,409.0,182.0,4
13327,-3268,8915,49,205,-376,447.0,370.0,409.0,181.0,4
13199,-3492,8827,134,20,-360,451.0,370.0,413.0,181.0,4
13267,-3264,8975,122,-193,-428,447.0,373.0,413.0,181.0,4
13403,-3352,9019,177,-262,-113,447.0,367.0,409.0,181.0,4
13599,-3264,8783,129,-85,48,447.0,370.0,413.0,181.0,4
13551,-3524,8975,73,17,167,447.0,367.0,409.0,181.0,4
13615,-3492,8963,88,94,246,447.0,363.0,409.0,181.0,4
13871,-3332,9015,-57,355,330,461.0,367.0,409.0,181.0,4
13795,-3088,8915,-700,830,571,442.0,370.0,409.0,181.0,4
13647,-3624,9039,-1388,815,809,442.0,367.0,413.0,181.0,4
13847,-3996,8631,-1164,872,982,451.0,370.0,409.0,181.0,4
13387,-4468,9255,-994,704,656,447.0,370.0,409.0,181.0,4
13223,-4548,9531,-247,171,224,447.0,370.0,409.0,181.0,4
12351,-4088,9783,73,-849,-516,451.0,373.0,409.0,180.0,4
12527,-4044,9423,18,-1124,-476,456.0,370.0,409.0,179.0,4
12371,-4032,9363,100,-1412,-413,447.0,367.0,405.0,180.0,4
12395,-3544,9375,547,-1284,-323,447.0,370.0,413.0,180.0,4
12191,-3312,9923,312,-1491,-111,442.0,370.0,405.0,180.0,4
12699,-3480,9235,128,-994,103,447.0,370.0,409.0,180.0,4
12863,-3644,8815,-37,-803,191,447.0,373.0,417.0,180.0,4
13131,-3712,8559,76,-361,248,447.0,370.0,421.0,180.0,4
13107,-3700,8751,-17,-101,295,447.0,370.0,425.0,179.0,4
13235,-4028,8679,180,72,222,447.0,370.0,421.0,179.0,4
13127,-4076,9007,363,195,119,442.0,373.0,421.0,180.0,4
13307,-3848,9047,471,241,140,442.0,373.0,425.0,180.0,4
13023,-4024,9251,246,81,91,442.0,367.0,421.0,180.0,4
13223,-3936,9435,248,-202,5,447.0,370.0,421.0,180.0,4
13207,-4080,9267,143,-485,4,461.0,387.0,421.0,180.0,4
13227,-4048,9339,253,-617,-59,442.0,367.0,421.0,180.0,4
13311,-3884,8743,347,-920,-195,447.0,373.0,425.0,180.0,4
13491,-3728,8623,107,-845,-127,451.0,370.0,421.0,180.0,4
13295,-3872,8643,98,-517,-91,447.0,370.0,421.0,180.0,4
13363,-4060,8451,248,-463,-92,442.0,370.0,421.0,180.0,4
13459,-3908,8507,309,-154,-34,447.0,373.0,421.0,180.0,4
13235,-4040,8763,132,-120,7,447.0,373.0,421.0,180.0,4
13319,-4088,8655,95,8,-84,447.0,370.0,421.0,180.0,4
13391,-4260,8767,282,-98,-103,447.0,370.0,417.0,180.0,4
13367,-4136,8811,344,-60,-154,447.0,373.0,417.0,180.0,4
13307,-4088,9051,411,-224,-152,447.0,370.0,417.0,181.0,4
13427,-3976,8931,352,-313,-58,447.0,367.0,417.0,180.0,4
13271,-3944,9047,509,-391,-29,447.0,367.0,417.0,181.0,4
13411,-3800,8983,449,-438,95,447.0,363.0,417.0,180.0,4
13407,-3876,9015,352,-379,150,447.0,370.0,421.0,180.0,4
13223,-4116,8843,236,-261,18,451.0,373.0,421.0,181.0,4
13351,-3992,8799,117,-204,178,442.0,370.0,417.0,181.0,4
13323,-4184,8847,55,-99,151,447.0,367.0,417.0,180.0,4
13207,-4412,9043,105,-214,121,447.0,367.0,417.0,183.0,4
13311,-4268,8763,387,-84,-18,442.0,370.0,417.0,180.0,4
13235,-4072,8583,414,-3,-110,442.0,370.0,417.0,180.0,4
13355,-3992,8767,376,-7,-72,442.0,370.0,417.0,180.0,4
13215,-4064,8951,413,-32,-141,447.0,370.0,417.0,180.0,4
13367,-4132,9059,232,-80,-100,447.0,370.0,417.0,180.0,4
13103,-4408,8987,489,-100,-169,447.0,370.0,417.0,181.0,4
13183,-4020,9027,573,-204,-163,447.0,370.0,417.0,180.0,4
13239,-4136,8875,489,-250,-58,447.0,370.0,413.0,180.0,4
13235,-3920,8811,415,-266,2,447.0,370.0,417.0,180.0,4
13183,-3896,8755,341,-219,30,451.0,363.0,417.0,181.0,4
13251,-4120,8555,250,-304,25,438.0,370.0,413.0,180.0,4
13439,-4236,8375,401,-230,60,447.0,363.0,417.0,181.0,4
13491,-4244,8335,766,-268,66,447.0,373.0,417.0,180.0,4
13555,-4156,8519,1067,-283,164,442.0,370.0,425.0,180.0,4
13555,-3932,8547,1011,-496,326,447.0,370.0,417.0,180.0,4
13455,-4064,8911,1097,-640,295,447.0,370.0,417.0,180.0,4
13063,-4204,9355,1194,-868,277,442.0,370.0,417.0,180.0,4
12911,-4256,9359,1112,-1234,562,447.0,370.0,417.0,180.0,4
13051,-4224,9335,992,-1149,625,447.0,370.0,417.0,180.0,4
12919,-4492,9275,661,-1032,544,447.0,370.0,417.0,181.0,4
13071,-4632,8895,475,-870,363,447.0,367.0,417.0,180.0,4
12983,-4800,8863,403,-502,209,447.0,367.0,417.0,180.0,4
12691,-4312,8879,454,163,-17,442.0,373.0,417.0,180.0,4
12807,-4060,8583,292,534,-61,442.0,367.0,417.0,181.0,4
13027,-4104,8783,-14,773,-94,447.0,370.0,417.0,180.0,4
12955,-4344,8651,-71,1215,-120,447.0,367.0,417.0,180.0,4
12931,-4288,8755,136,1193,-196,442.0,370.0,417.0,180.0,4
13219,-4280,8839,30,1082,-319,447.0,367.0,417.0,180.0,4
13115,-4184,8999,134,1014,-304,442.0,367.0,417.0,180.0,4
12831,-4308,9187,266,458,-550,447.0,367.0,417.0,180.0,4
12947,-3936,9019,461,109,-594,447.0,367.0,417.0,181.0,4
13055,-3980,9127,585,-645,-589,438.0,367.0,417.0,180.0,4
13059,-3908,8943,781,-895,-570,438.0,370.0,413.0,180.0,4
13259,-3784,8679,853,-1120,-501,447.0,367.0,413.0,180.0,4
13127,-3908,8375,1104,-892,-409,438.0,367.0,413.0,180.0,4
12947,-4000,8495,1155,-765,-304,447.0,367.0,413.0,180.0,4
13319,-3884,8559,1003,-374,-347,438.0,370.0,417.0,180.0,4
13495,-4252,8859,701,-96,-431,447.0,370.0,413.0,181.0,4
13539,-4036,9711,637,421,-444,442.0,367.0,413.0,180.0,4
13555,-4100,9811,277,448,-340,442.0,370.0,413.0,180.0,4
13603,-4112,9907,129,296,-185,447.0,367.0,409.0,180.0,4
13595,-3828,9343,122,285,-272,447.0,367.0,413.0,180.0,4
13611,-3696,9183,291,43,-458,447.0,367.0,413.0,181.0,4
13483,-3764,9507,566,-3,-514,405.0,367.0,413.0,180.0,4
13259,-3768,9663,405,-314,-356,447.0,370.0,413.0,180.0,4
13139,-4104,9991,-16,-316,-318,442.0,367.0,413.0,180.0,4
12871,-4272,10007,-556,-395,-551,442.0,367.0,413.0,180.0,4
13271,-4452,9795,-571,-208,-556,442.0,363.0,413.0,181.0,4
12655,-3972,9607,-329,356,-151,447.0,367.0,413.0,180.0,4
12415,-3692,9287,-866,430,7,447.0,367.0,413.0,180.0,4
12763,-3872,8971,-696,390,84,442.0,370.0,413.0,181.0,4
12747,-4048,8475,-471,336,30,442.0,363.0,413.0,180.0,4
12575,-3992,8627,-250,197,-112,409.0,367.0,413.0,180.0,4
12723,-3912,8735,-497,270,-90,447.0,367.0,409.0,180.0,4
12847,-4416,8655,-919,366,-43,442.0,367.0,405.0,180.0,4
13023,-4900,8487,-901,363,30,442.0,370.0,405.0,179.0,4
13087,-5124,8715,-620,598,66,447.0,367.0,405.0,179.0,4
12527,-5300,8903,-612,513,-83,442.0,367.0,405.0,180.0,4
12479,-5064,8975,-606,671,-429,442.0,367.0,402.0,179.0,4
12379,-5224,9331,-992,264,-733,447.0,370.0,409.0,179.0,4
12231,-5476,9215,-462,340,-1054,442.0,370.0,417.0,179.0,4
12087,-4928,9447,-274,175,-1241,442.0,373.0,425.0,180.0,4
12503,-4348,9291,-391,84,-1464,442.0,363.0,430.0,179.0,4
12803,-4152,9243,-862,-2,-1580,447.0,363.0,430.0,179.0,4
13235,-4264,8979,-1010,81,-1314,442.0,367.0,430.0,179.0,4
13119,-4068,9087,-1017,-26,-939,442.0,373.0,425.0,179.0,4
13103,-4416,9063,-814,12,-765,442.0,363.0,425.0,180.0,4
13155,-4208,9039,-613,63,-728,442.0,363.0,425.0,180.0,4
13063,-4172,8859,-667,125,-563,442.0,367.0,425.0,179.0,4
13167,-4376,8447,-645,159,-353,442.0,367.0,421.0,180.0,4
13507,-4352,8211,-408,191,-301,442.0,370.0,421.0,180.0,4
13423,-4148,8315,-197,292,-365,442.0,363.0,421.0,179.0,4
13427,-4260,8315,73,243,-573,442.0,363.0,421.0,180.0,4
13431,-4204,8571,422,195,-849,442.0,370.0,421.0,180.0,4
13287,-3844,8675,609,141,-887,442.0,367.0,421.0,180.0,4
13035,-3776,9243,752,66,-830,442.0,363.0,421.0,180.0,4
12859,-3868,9471,929,-60,-831,442.0,363.0,421.0,180.0,4
13103,-3756,9367,804,-229,-596,442.0,367.0,421.0,180.0,4
13071,-3592,9391,493,-130,-414,442.0,370.0,421.0,180.0,4
13191,-3852,9367,269,-276,-272,442.0,370.0,421.0,180.0,4
13167,-4136,9387,231,-188,-208,442.0,363.0,421.0,180.0,4
13035,-4048,9375,341,-217,-231,442.0,367.0,421.0,180.0,4
12907,-4044,9343,322,-298,-353,442.0,367.0,421.0,180.0,4
13131,-3976,9195,237,-334,-375,442.0,367.0,417.0,180.0,4
13243,-4240,9287,71,-345,-325,442.0,363.0,421.0,180.0,4
13335,-4244,9279,74,-123,-318,442.0,367.0,421.0,180.0,4
13311,-4188,9191,26,29,-240,442.0,367.0,421.0,180.0,4
13419,-4092,9123,82,27,-155,438.0,367.0,417.0,180.0,4
13267,-4000,9007,104,149,-83,447.0,367.0,417.0,180.0,4
13095,-3948,8931,263,156,-20,442.0,363.0,417.0,179.0,4
12807,-3832,8867,214,144,134,438.0,367.0,417.0,180.0,4
12811,-3880,8527,284,132,365,442.0,367.0,417.0,179.0,4
12903,-4088,8215,487,169,489,442.0,373.0,417.0,180.0,4
13087,-4116,8183,428,176,642,451.0,370.0,417.0,180.0,4
13143,-4472,8247,622,168,736,442.0,367.0,417.0,180.0,4
13183,-4784,8631,1017,-35,609,442.0,367.0,417.0,179.0,4
13179,-5076,8839,1383,-317,417,447.0,367.0,417.0,180.0,4
12799,-4784,9135,1696,-540,345,442.0,367.0,417.0,180.0,4
12863,-4648,8999,1532,-873,411,442.0,370.0,417.0,180.0,4
12499,-4852,9399,1468,-1104,316,442.0,363.0,417.0,180.0,4
12151,-5280,9595,1732,-1604,-27,398.0,363.0,417.0,180.0,4
11983,-5508,9987,1487,-2149,12,438.0,370.0,417.0,180.0,4
12335,-5748,9719,1786,-2196,-485,438.0,367.0,417.0,180.0,4
12859,-5440,9475,2255,-2021,-1385,442.0,367.0,417.0,180.0,4
13135,-4476,9067,2468,-1247,-1669,442.0,367.0,413.0,180.0,4
13143,-3620,9139,2576,-161,-1319,442.0,367.0,413.0,179.0,4
13687,-2436,9151,1993,585,-869,442.0,367.0,413.0,180.0,4
14171,-1884,9179,762,1386,-508,442.0,370.0,413.0,180.0,4
14119,-1936,9215,19,1863,-29,442.0,367.0,413.0,180.0,4
13871,-2292,9119,-309,2093,757,442.0,367.0,413.0,180.0,4
13699,-2404,9271,-229,2191,1325,442.0,367.0,413.0,179.0,4
13343,-2732,9355,-303,1963,1533,442.0,367.0,413.0,180.0,4
13119,-3188,9515,-239,1564,1500,438.0,370.0,413.0,180.0,4
12679,-3712,9727,125,1116,1315,442.0,367.0,413.0,180.0,4
12663,-4112,9595,445,567,1105,442.0,367.0,413.0,179.0,4
12587,-4360,9931,565,30,804,442.0,367.0,413.0,179.0,4
12623,-4744,9999,641,-393,441,442.0,367.0,413.0,180.0,4
12755,-4720,9975,890,-865,76,442.0,367.0,413.0,180.0,4
12755,-4784,9919,947,-1089,-71,442.0,370.0,413.0,179.0,4
12627,-4684,9651,1050,-1163,-177,442.0,363.0,413.0,180.0,4
12775,-4184,9531,1073,-1133,-225,442.0,363.0,413.0,180.0,4
12591,-4140,9283,696,-998,-184,442.0,370.0,413.0,180.0,4
12951,-3992,9075,593,-898,-83,442.0,367.0,413.0,180.0,4
12927,-4212,9319,309,-517,56,434.0,363.0,413.0,180.0,4
12891,-4324,9075,441,-222,157,442.0,367.0,413.0,180.0,4
12899,-4376,9143,522,-122,225,447.0,367.0,413.0,181.0,4
12983,-4444,9219,528,123,282,438.0,367.0,413.0,180.0,4
12667,-4504,9607,468,52,252,442.0,367.0,413.0,180.0,4
12695,-4484,9531,521,130,298,438.0,367.0,409.0,180.0,4
12775,-4536,9651,225,66,307,447.0,367.0,413.0,180.0,4
12459,-4824,9647,277,-23,271,442.0,363.0,409.0,180.0,4
12519,-4728,9611,271,-136,286,442.0,367.0,409.0,180.0,4
12387,-4556,9503,181,37,304,442.0,370.0,409.0,180.0,4
12519,-4492,9355,43,177,228,438.0,370.0,413.0,180.0,4
12367,-4548,9379,-35,235,53,438.0,367.0,409.0,180.0,4
12527,-4592,9303,-102,418,-44,442.0,367.0,409.0,180.0,4
12699,-4372,9511,-293,707,-52,442.0,370.0,409.0,180.0,4
12727,-4408,9191,-478,1134,10,442.0,367.0,409.0,180.0,4
12775,-4456,9283,-547,1074,7,438.0,370.0,409.0,180.0,4
12903,-4504,9471,-416,1250,-185,438.0,367.0,409.0,180.0,4
12695,-4556,9667,-498,1073,-347,442.0,367.0,409.0,180.0,4
12391,-4508,9947,-402,882,-349,438.0,370.0,409.0,180.0,4
12071,-4624,10491,-379,433,-383,442.0,367.0,409.0,180.0,4
11875,-4520,10515,-316,-5,-476,438.0,367.0,409.0,180.0,4
11655,-4448,10331,-545,-20,-383,442.0,367.0,405.0,180.0,4
11423,-4724,10811,-1089,-628,-483,442.0,367.0,405.0,180.0,4
11847,-4768,9987,-827,-694,-502,442.0,370.0,402.0,180.0,4
12203,-4876,9211,-592,-700,-406,512.0,370.0,402.0,180.0,4
12303,-4584,9579,-10,-536,-390,442.0,367.0,402.0,180.0,4
12211,-4596,10427,-766,-838,-762,438.0,367.0,402.0,206.0,4
12735,-4832,9127,-330,-1028,-735,442.0,363.0,413.0,204.0,4
13127,-4844,9275,-135,-714,-1479,442.0,373.0,417.0,204.0,4
13087,-4132,9647,-217,-857,-1192,442.0,370.0,425.0,204.0,4
13203,-4168,9003,-100,-751,-752,442.0,367.0,430.0,206.0,4
13071,-4304,9687,-98,-561,-618,442.0,367.0,430.0,208.0,4
12835,-3828,9343,-267,-943,-208,442.0,363.0,430.0,198.0,4
12915,-3904,9627,-737,-548,134,438.0,363.0,434.0,198.0,4
12915,-4416,9003,-610,-842,608,442.0,363.0,438.0,197.0,4
12963,-4904,8299,-153,-444,629,438.0,363.0,434.0,196.0,4
12943,-4604,8759,-106,-381,494,442.0,357.0,438.0,197.0,4
12779,-4672,9319,-247,-246,368,442.0,363.0,442.0,197.0,4
12743,-5080,8967,-388,-378,94,442.0,363.0,442.0,588.0,4
12747,-5352,9471,-254,-593,46,447.0,360.0,447.0,747.0,4
12815,-5056,9059,442,-746,394,425.0,363.0,451.0,197.0,4
13271,-4216,8747,1272,14,793,442.0,357.0,456.0,931.0,4
12387,-4520,9523,-632,-669,536,438.0,354.0,456.0,200.0,4
12495,-5308,9223,-241,-768,592,442.0,360.0,461.0,200.0,4
12751,-5440,9415,-182,-716,539,442.0,357.0,465.0,200.0,4
12915,-4968,8291,626,-780,759,447.0,360.0,470.0,202.0,4
12643,-4884,8703,471,-467,639,442.0,357.0,470.0,220.0,4
12527,-4844,8603,641,-897,656,442.0,354.0,470.0,198.0,4
12559,-4848,8491,1131,-520,612,442.0,354.0,475.0,198.0,4
12207,-4872,8627,1024,-647,372,442.0,357.0,475.0,197.0,4
12471,-5044,8647,827,-887,30,442.0,357.0,475.0,197.0,4
12859,-4992,8855,741,-689,-23,442.0,354.0,475.0,197.0,4
12607,-5320,9255,534,-780,-50,442.0,360.0,475.0,197.0,4
12659,-5332,9343,868,-777,-131,456.0,357.0,475.0,197.0,4
13059,-5188,9075,926,-532,-116,442.0,357.0,475.0,197.0,4
12951,-5096,9443,817,-286,-141,438.0,354.0,475.0,197.0,4
12783,-5416,9391,579,-345,-169,438.0,357.0,475.0,197.0,4
12883,-5384,9827,556,-241,-99,442.0,357.0,475.0,197.0,4
13043,-5412,9383,382,-160,-47,442.0,357.0,475.0,196.0,4
12939,-5228,9219,443,111,74,438.0,357.0,475.0,196.0,4
12827,-4920,8891,427,197,165,438.0,354.0,480.0,196.0,4
12663,-4940,9071,64,147,13,438.0,357.0,470.0,197.0,4
12503,-5000,8919,14,50,-168,438.0,354.0,475.0,197.0,4
12575,-5016,8803,168,-67,-250,438.0,357.0,480.0,197.0,4
12683,-4900,8731,262,-52,-240,442.0,360.0,470.0,197.0,4
12483,-4756,8647,198,-71,-209,442.0,357.0,470.0,197.0,4
12815,-4864,8575,231,-106,-197,438.0,354.0,475.0,197.0,4
13027,-4928,8599,534,-141,-224,451.0,360.0,475.0,196.0,4
13055,-4988,8867,648,-154,-56,442.0,357.0,470.0,197.0,4
12895,-4972,8707,827,-201,186,430.0,357.0,470.0,197.0,4
13055,-5036,9127,1042,-431,228,438.0,354.0,475.0,197.0,4
12851,-4812,9031,1210,-368,182,438.0,360.0,470.0,197.0,4
12615,-5072,9467,1069,-529,224,442.0,357.0,470.0,197.0,4
12515,-5152,9559,897,-587,306,438.0,351.0,475.0,197.0,4
12339,-5304,9791,672,-551,252,442.0,357.0,475.0,196.0,4
12407,-5532,9587,504,-642,135,438.0,354.0,470.0,197.0,4
12375,-5628,9639,309,-582,-61,438.0,354.0,470.0,196.0,4
12347,-5548,9443,311,-568,-239,442.0,354.0,470.0,197.0,4
12431,-5368,9023,134,-378,-351,442.0,357.0,470.0,196.0,4
12503,-5240,8951,-65,-265,-432,442.0,357.0,470.0,196.0,4
12387,-5276,8791,-92,22,-477,442.0,357.0,465.0,196.0,4
12691,-5232,8491,53,271,-607,438.0,357.0,470.0,196.0,4
12623,-5076,8523,174,581,-721,507.0,354.0,465.0,196.0,4
12891,-4956,8503,295,812,-647,438.0,357.0,465.0,196.0,4
12931,-4848,8615,88,1008,-608,438.0,357.0,465.0,196.0,4
12851,-4956,9067,0,964,-573,442.0,360.0,465.0,196.0,4
12915,-4956,8843,40,870,-610,438.0,354.0,465.0,196.0,4
12879,-4972,9063,233,696,-642,438.0,357.0,465.0,196.0,4
12795,-4948,9251,519,383,-663,442.0,357.0,465.0,196.0,4
12555,-4676,9347,881,176,-700,438.0,357.0,465.0,196.0,4
12623,-4644,9255,991,-100,-666,438.0,354.0,465.0,196.0,4
12779,-4452,9287,758,-250,-586,438.0,351.0,465.0,196.0,4
12983,-4584,9079,467,-147,-540,438.0,351.0,465.0,196.0,4
13031,-4920,8967,535,-59,-468,451.0,357.0,465.0,194.0,4
13115,-4828,9119,696,101,-324,438.0,354.0,465.0,196.0,4
13003,-4908,9239,641,137,-260,430.0,357.0,465.0,194.0,4
12807,-4880,9271,675,28,-248,438.0,357.0,470.0,194.0,4
12839,-4712,9383,680,47,-184,442.0,360.0,465.0,194.0,4
12631,-4668,9367,668,-12,-135,438.0,354.0,465.0,194.0,4
12503,-4644,9475,600,-278,64,438.0,360.0,461.0,193.0,4
12519,-4488,9191,612,-215,124,438.0,354.0,461.0,193.0,4
12571,-5036,9243,586,-192,39,442.0,357.0,461.0,192.0,4
12771,-5024,9123,787,-70,3,438.0,357.0,461.0,193.0,4
12755,-4888,9439,652,43,95,442.0,357.0,461.0,192.0,4
12759,-5088,9491,268,192,88,438.0,354.0,461.0,192.0,4
12951,-5324,9539,275,48,131,402.0,351.0,461.0,192.0,4
13011,-5208,9447,535,210,198,438.0,354.0,461.0,192.0,4
12859,-4956,9407,606,121,256,438.0,357.0,461.0,192.0,4
12919,-4736,9359,562,-83,426,442.0,360.0,461.0,192.0,4
12719,-4808,9475,566,-258,613,438.0,354.0,461.0,192.0,4
12555,-4868,9711,607,-498,590,442.0,354.0,461.0,192.0,4
12223,-4980,9807,827,-792,599,438.0,357.0,461.0,192.0,4
11839,-4836,9771,932,-1021,547,442.0,357.0,461.0,192.0,4
11795,-4716,9495,883,-1132,533,434.0,357.0,461.0,192.0,4
11923,-4984,9675,450,-1024,420,442.0,354.0,461.0,192.0,4
12091,-5292,9343,196,-850,293,438.0,354.0,461.0,192.0,4
12147,-5452,9195,146,-535,172,442.0,357.0,461.0,192.0,4
12207,-5520,9151,132,-241,60,438.0,357.0,461.0,191.0,4
12151,-5488,8791,182,34,-182,438.0,354.0,461.0,192.0,4
12199,-5376,8827,285,217,-404,442.0,354.0,456.0,192.0,4
12343,-5276,8911,341,504,-676,434.0,354.0,461.0,192.0,4
12315,-5172,9131,395,683,-811,402.0,357.0,461.0,192.0,4
12395,-4956,9307,267,817,-817,438.0,354.0,456.0,192.0,4
12439,-4988,9783,275,762,-832,442.0,360.0,461.0,192.0,4
12527,-4828,9523,398,734,-791,438.0,354.0,456.0,192.0,4
12723,-4776,9467,445,408,-575,434.0,357.0,456.0,191.0,4
12763,-4692,9531,278,307,-612,442.0,357.0,461.0,192.0,4
12627,-4828,9439,368,65,-533,438.0,354.0,456.0,191.0,4
12727,-4884,9323,573,25,-468,438.0,354.0,442.0,192.0,4
12763,-4820,9191,707,-154,-455,434.0,354.0,456.0,192.0,4
12667,-4792,9279,637,-194,-514,394.0,360.0,456.0,192.0,4
12839,-4704,9211,692,-277,-525,442.0,357.0,456.0,192.0,4
13275,-4920,8823,707,34,-539,442.0,354.0,456.0,192.0,4
13351,-4448,8935,646,142,-397,442.0,354.0,456.0,192.0,4
13031,-4392,8875,612,508,-394,442.0,357.0,456.0,192.0,4
12727,-4524,9367,1474,746,-684,438.0,357.0,456.0,192.0,4
12631,-4468,10211,1479,522,-744,438.0,360.0,456.0,192.0,4
12275,-4496,10579,1092,603,-738,438.0,357.0,456.0,192.0,4
12199,-4824,10811,967,347,-843,438.0,357.0,456.0,192.0,4
12459,-4720,10751,1159,505,-758,442.0,360.0,456.0,192.0,4
12519,-4384,10831,1273,834,-541,442.0,357.0,451.0,192.0,4
12819,-3864,10339,1374,1426,-160,438.0,360.0,451.0,192.0,4
12491,-3380,10375,851,1875,450,442.0,357.0,451.0,192.0,4
12215,-3340,10115,-5,2243,1381,438.0,357.0,456.0,192.0,4
11899,-3820,10095,-646,2220,1729,442.0,357.0,456.0,192.0,4
11243,-5188,10527,-538,1731,1500,442.0,354.0,451.0,191.0,4
11227,-5448,10587,-59,1476,1262,438.0,357.0,456.0,192.0,4
11095,-5420,10755,-38,1219,1003,434.0,354.0,451.0,192.0,4
10823,-5580,10743,-425,906,833,442.0,357.0,447.0,192.0,4
11171,-5980,10687,-973,697,636,438.0,360.0,447.0,192.0,4
11059,-6280,10499,-1097,651,320,434.0,357.0,442.0,192.0,4
